showId,category,title,tags,age_rating,rating_description,description,representation,duration_txt,duration_sec,first_broadcast,synopsis_small,synopsis_medium,synopsis_large,image
114,From the Archives,Merlin - Series 2: 5. Beauty and the Beast - Part 1,"BBC, iPlayer, TV, Merlin, Series 2: 5. Beauty and the Beast - Part 1",12,moderate violence,"Uther is captivated by the beautiful Lady Catrina, who Merlin suspects to be a troll.",1.0,43 mins,2576,6:15pm 24 Oct 2009,"Uther is captivated by the beautiful Lady Catrina, who Merlin suspects to be a troll.","Fantasy drama. Uther is captivated by the beautiful Lady Catrina. His flirting appals Arthur, and Merlin is wary - he suspects her to be a troll.","Uther is captivated by his latest guest, the beautiful Lady Catrina. Arthur is appalled by his father's flirting, but Merlin is wary for a different reason - he suspects she is really a troll! Catrina and her strange servant are welcomed into the heart of Camelot, and it is up to Merlin to prove she is a monster and save Uther from ruin. Unfortunately, Catrina has her sights set on a far greater prize than the king's heart - can Merlin overcome her powerful troll magic before it is too late?",https://ichef.bbci.co.uk/images/ic/1200x675/p07wx8x1.jpg
117,Sports,A View from the Terrace - Series 4: Episode 15,"BBC, iPlayer, TV, A View from the Terrace, Series 4: Episode 15",U,clean,New boy Sean Hamilton flashes back to the 2010/11 Scottish football season.,,58 mins,3480,10:30pm 11 Mar 2022,New boy Sean Hamilton flashes back to the 2010/11 Scottish football season.,"An irreverent look at the world of Scottish football, from the top of the pile to the dogfights. New boy Sean Hamilton flashes back to the 2010/11 Scottish football season.",No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p0btvpwp.jpg
118,Sports,The Women's Football Show - 2021/22: 13/03/2022,"BBC, iPlayer, TV, The Womens Football Show, 2021/22: 13/03/2022",U,clean,Arsenal travel to Brighton & Hove Albion and Tottenham host Manchester City in the WSL.,,34 mins,2042,9:30pm 13 Mar 2022,Arsenal travel to Brighton & Hove Albion and Tottenham host Manchester City in the WSL.,Highlights from the FA Women's Super League as Arsenal travel to Brighton & Hove Albion and Tottenham Hotspur host Manchester City.,"Highlights from the FA Women's Super League as Arsenal travel to Brighton & Hove Albion and Tottenham Hotspur host Manchester City. The other fixtures are Reading v Manchester United, Everton v Leicester City, Chelsea v Aston Villa and Birmingham City v West Ham United.",https://ichef.bbci.co.uk/images/ic/1200x675/p0bvbn51.jpg
122,Sports,The FA Cup - 2021/22: Quarter-Final: Middlesbrough v Chelsea,"BBC, iPlayer, TV, The FA Cup, 2021/22: Quarter-Final: Middlesbrough v Chelsea",U,clean,Live coverage of the quarter-final match from the Riverside Stadium.,,154 mins,9240,4:55pm 19 Mar 2022,Live coverage of the quarter-final match from the Riverside Stadium.,Live coverage of the quarter-final match from the Riverside Stadium as Middlesbrough host Chelsea.,Live coverage of the quarter-final match from the Riverside Stadium as Middlesbrough host Chelsea.,https://ichef.bbci.co.uk/images/ic/1200x675/p0bvmlh4.jpg
125,Sports,Irish Cup - 2021: Semi-Final: Larne v Crusaders,"BBC, iPlayer, TV, Irish Cup, 2021: Semi-Final: Larne v Crusaders",U,clean,Stephen Watson presents coverage of the Irish Cup semi-final between Larne and Crusaders.,,167 mins,10042,3:40pm 18 May 2021,Stephen Watson presents coverage of the Irish Cup semi-final between Larne and Crusaders.,"Stephen Watson presents coverage of the first Irish Cup semi-final between Larne and Crusaders from Mourneview Park, Lurgan.",No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p09jfmjk.jpg
126,Sports,George Best: All by Himself,"BBC, iPlayer, TV, George Best: All by Himself",U,clean,How a reserved young prodigy from Northern Ireland became a global superstar.,,90 mins,5372,19 Jun 2017,How a reserved young prodigy from Northern Ireland became a global superstar.,"Documentary exploring the remarkable life of the footballer George Best, charting how a reserved young prodigy from Northern Ireland became a global superstar.",The story of the reserved young prodigy from Northern Ireland who became a global superstar.This is the feature-length documentary exploring the remarkable life of the footballer George Best.,https://ichef.bbci.co.uk/images/ic/1200x675/p08fj59w.jpg
129,Sports,Badminton - All England Open Championships 2022: Round of 32,"BBC, iPlayer, TV, Badminton, All England Open Championships 2022: Round of 32",U,clean,Coverage of the All England Open Badminton Championships round of 32.,,570 mins,34191,16 Mar 2022,Coverage of the All England Open Badminton Championships round of 32.,Coverage of the All England Open Badminton Championships round of 32.,No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p0bvgjs2.jpg
136,Sports,Snooker: Welsh Open - 2022: 8. Day Four - Part 1,"BBC, iPlayer, TV, Snooker: Welsh Open, 2022: 8. Day Four - Part 1",U,clean,Ian Hunt introduces live action from the ICC Wales as the third round draws to a close.,,270 mins,16200,1pm 3 Mar 2022,Ian Hunt introduces live action from the ICC Wales as the third round draws to a close.,Ian Hunt introduces live action from the ICC Wales as the third round draws to a close.,No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p0bsjnzq.jpg
138,Sports,NIFL Premiership Highlights - 2021/2022: 13/09/2021,"BBC, iPlayer, TV, NIFL Premiership Highlights, 2021/2022: 13/09/2021",U,clean,Nicola McCarthy presents highlights from the Irish Premiership.,,29 mins,1738,11:15pm 13 Sep 2021,Nicola McCarthy presents highlights from the Irish Premiership.,Nicola McCarthy presents highlights from the latest round of league matches in the Irish Premiership.,No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p09x7b75.jpg
140,Sports,NIFL Premiership Highlights - 2021/2022: 28/12/2021,"BBC, iPlayer, TV, NIFL Premiership Highlights, 2021/2022: 28/12/2021",U,clean,Nicola McCarthy presents highlights from the Irish Premiership.,,29 mins,1740,27 Dec 2021,Nicola McCarthy presents highlights from the Irish Premiership.,Nicola McCarthy presents highlights from the Irish Premiership.,No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p0bgc2lm.jpg
141,Entertainment,Top Gear - Series 4: Episode 8,"BBC, iPlayer, TV, Top Gear, Series 4: Episode 8",15,contains mild violence and language,"The trio test a Ford GT40, Maserati Quattroporte and Toyota Prius. With Martin Clunes.",1.0,59 mins,3534,8pm 18 Jul 2004,"The trio test a Ford GT40, Maserati Quattroporte and Toyota Prius. With Martin Clunes.","The trio look at the new Ford GT40, Maserati Quattroporte and Toyota Prius, and have a diesel versus petrol hot hatch race. Martin Clunes is this week�s guest star.","The trio look at the new Ford GT40, Maserati Quattroporte and Toyota Prius, and have a diesel versus petrol hot hatch race. Martin Clunes is this week�s guest star.",https://ichef.bbci.co.uk/images/ic/1200x675/p09t2d3c.jpg
142,Entertainment,Top Gear - Series 25: Episode 4,"BBC, iPlayer, TV, Top Gear, Series 25: Episode 4",15,contains mild violence and language,"Matt LeBlanc tests the worlds fastest accelerating car, with a little help from NASA.",1.0,61 mins,3631,8pm 18 Mar 2018,"Matt LeBlanc tests the world's fastest accelerating car, with a little help from NASA.","Matt LeBlanc tests the world's fastest accelerating car, with a little help from NASA. Chris Harris pens a heartfelt love letter to the Citroen 2CV.","Matt LeBlanc tests the world's fastest accelerating car, with a little help from NASA. Chris Harris pens a heartfelt love letter to the Citroen 2CV, while Rory Reid samples some exciting cars from South Korea. Dara O Briain and Ed Byrne are the studio guests.",https://ichef.bbci.co.uk/images/ic/1200x675/p0613fxk.jpg
144,Entertainment,Michael McIntyre's The Wheel - Series 2: Episode 7,"BBC, iPlayer, TV, Michael McIntyres The Wheel, Series 2: Episode 7",15,contains strong language,"Mel B, Josh Widdicombe and Osi Umenyiora try to help the contestants win a fortune.",3.0,59 mins,3565,7:40pm 4 Dec 2021,"Mel B, Josh Widdicombe and Osi Umenyiora try to help the contestants win a fortune.","Michael McIntyre hosts as Mel B, Josh Widdicombe, Osi Umenyiora, Kerry Godliman, Jordan North, Rosemary Shrager and Dr Hilary Jones try to help the contestants win a life-changing cash prize.","Bafta award-winning Michael McIntyre is back with his hit Saturday night game show packed with huge stars, big laughs, and a colossal spinning wheel! Three contestants hope to answer their way to a fortune, guided by seven celebrities, but can they help them to win life-changing cash? That all depends on the spin of The Wheel. Celebrities on The Wheel tonight: Mel B, Josh Widdicombe, Osi Umenyiora, Kerry Godliman, Jordan North, Rosemary Shrager and Dr Hilary Jones.",https://ichef.bbci.co.uk/images/ic/1200x675/p0b6jnsz.jpg
154,Entertainment,Celebrity Best Home Cook - Series 1: Episode 4,"BBC, iPlayer, TV, Celebrity Best Home Cook, Series 1: Episode 4",PG,language,The cooking competition continues with ultimate TV dinners and a divisive Rustle Up.,3.0,59 mins,3540,9pm 3 Feb 2021,The cooking competition continues with ultimate TV dinners and a divisive Rustle Up.,"Seven celebrities cook their ultimate TV dinner and rustle up a dish with frozen peas to impress judges Mary, Angela and Chris in a bid to avoid the dreaded Eliminator.","The hunt to find the first Celebrity Best Home Cook is heating up as the competition nears its halfway point. The celebrities will once again be donning their aprons and rolling up their sleeves to impress produce expert Chris Bavin, Michelin star chef Angela Hartnett and queen of home cooking Dame Mary Berry. All with the socially distanced support of Claudia Winkleman. The first challenge takes us away from the dining table and into the living room as Mary Berry challenges the cooks to make their ultimate burger and chips for a TV dinner. Some of the celebrities keep it classic, opting for a good quality beef burger, oozing with melted cheese, while the others are hoping a vegetarian option or a delicate fish burger will be enough for them to get a Judges' Favourite and a step closer to avoiding the dreaded Eliminator. Day two gets off to a frosty start, as Chris reveals frozen peas as the secret ingredient that the celebrities must make the star of the dish for his Rustle Up challenge. One cook is particularly dis�pea�sed with the ingredient, while the others are excited by an Asian-inspired larder. With everything from curry to scones, the judges have a difficult decision deciding who will go through to next week and who will be cooking again for safety in this week�s Eliminator challenge.   Taking both challenges into consideration, the three judges decide who will be cooking again in this week's Eliminator following one of Angela�s toughest recipes to date. Judged blind, the tiniest of details can be the difference between survival and going home. Making a dough, deep frying and technical piping push the cooks to their limits and result in a shocking blind tasting by the three expert judges.",https://ichef.bbci.co.uk/images/ic/1200x675/p096khym.jpg
155,Entertainment,Strictly - It Takes Two - Series 19: Episode 25,"BBC, iPlayer, TV, Strictly - It Takes Two, Series 19: Episode 25",U,no material likely to offend or harm,Rylan has more Strictly exclusives ahead of the weekend�s Halloween extravaganza. ,3.0,29 mins,1743,6:30pm 29 Oct 2021,Rylan has more Strictly exclusives ahead of the weekend�s Halloween extravaganza.,"Rylan is on hand with more Strictly exclusives ahead of the weekend�s Halloween extravaganza, and head judge Shirley Ballas stops by for a chat.",Rylan is on hand with more Strictly exclusives ahead of the weekend�s Halloween extravaganza. Head judge Shirley Ballas stops by for a chat.  And we�re joined by a star-studded Friday Panel to discuss the couples' next dances.,https://ichef.bbci.co.uk/images/ic/1200x675/p0b1j1mc.jpg
160,Entertainment,Top Gear - Series 24: Episode 7,"BBC, iPlayer, TV, Top Gear, Series 24: Episode 7",15,contains mild violence and language,Matt drives an eight-wheeled rescue vehicle. Jamiroquai frontman Jay Kay is in the studio.,1.0,60 mins,3576,8pm 23 Apr 2017,Matt drives an eight-wheeled rescue vehicle. Jamiroquai frontman Jay Kay is in the studio.,Matt LeBlanc drives an eight-wheeled rescue vehicle from Russia and Rory Reid turns the world's ugliest car into a luxury yacht. Jamiroquai frontman Jay Kay is the studio guest.,"Matt LeBlanc drives an eight-wheeled rescue vehicle from Russia, Rory Reid turns the world's ugliest car into a luxury yacht and Chris Harris reviews the new Porsche Cayman. Jamiroquai frontman Jay Kay is the studio guest.",https://ichef.bbci.co.uk/images/ic/1200x675/p05y9989.jpg
164,Entertainment,The Rap Game UK - Extras: How To Build An Online Audience,"BBC, iPlayer, TV, The Rap Game UK, Extras: How To Build An Online Audience",12,mild language,Online rap personalities share secrets of how they were able to grow their audience.,2.0,5 mins,271,28 Sep 2019,Online rap personalities share secrets of how they were able to grow their audience.,Online personalities in the rap industry share some of the secrets of how they were able to grow their audience.,No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p07pjm5q.jpg
167,Comedy,Gavin & Stacey - Series 2: Episode 4,"BBC, iPlayer, TV, Gavin & Stacey, Series 2: Episode 4",15,"moderate sex references, drug misuse","Mick becomes a minor celebrity for the night, while Stacey and Gavin start house-hunting.",1.0,29 mins,1729,9pm 30 Mar 2008,"Mick becomes a minor celebrity for the night, while Stacey and Gavin start house-hunting.","Comedy series. Mick becomes a minor celebrity while Stacey and Gavin go house-hunting. Nessa visits Stacey, and tensions between the newlyweds come to a head at the bowling alley.","Mick becomes a minor celebrity for the night, while Stacey and Gavin start house-hunting. Nessa visits Stacey and shows the others a thing or two at the bowling alley, but tensions between the newlyweds come to a head at the end of the night, leaving the embarrassed friends to take solace in some corn on the cobs.",https://ichef.bbci.co.uk/images/ic/1200x675/p089sd75.jpg
169,Comedy,Limmy's Show - Series 1: Episode 4,"BBC, iPlayer, TV, Limmys Show, Series 1: Episode 4",15,strong language,Hard-bitten ex-junkie Jacqueline McCafferty wants a family portrait for her living room.,1.0,29 mins,1751,10pm 1 Feb 2010,Hard-bitten ex-junkie Jacqueline McCafferty wants a family portrait for her living room.,Hard-bitten ex-junkie Jacqueline McCafferty wants a family portrait for her living room and primary school power broker Wee Gary offers solutions to embarrassing problems.,"More arresting comedy.Hard-bitten ex-junkie Jacqueline McCafferty wants a family portrait for her living room, primary school power broker Wee Gary offers solutions to embarrassing problems at a price, urban menace John Paul chases his next victim to the toilet, and Limmy has a nightmare.",https://ichef.bbci.co.uk/images/ic/1200x675/p08vt0tg.jpg
170,Comedy,My Family - Series 5: 7. My Will Be Done,"BBC, iPlayer, TV, My Family, Series 5: 7. My Will Be Done",12,contains mild sex references and innuendo,"Ben starts thinking about his will, and Susan thinks about his funeral.",3.0,29 mins,1742,8:30pm 30 Apr 2004,"Ben starts thinking about his will, and Susan thinks about his funeral.","Domestic sitcom. Ben starts thinking about his will, Susan thinks about his funeral, and Nick takes a job at a funeral director's.","Domestic sitcom. Ben starts thinking about his will, Susan thinks about his funeral, and Nick takes a job with a funeral director.",https://ichef.bbci.co.uk/images/ic/1200x675/p087rdrf.jpg
171,Comedy,Still Open All Hours - Series 1: Episode 1,"BBC, iPlayer, TV, Still Open All Hours, Series 1: Episode 1",12,contains mild sex references and innuendo,Granville is forced into taking extra security precautions for the shops takings.,3.0,29 mins,1735,6:25pm 26 Dec 2014,Granville is forced into taking extra security precautions for the shop's takings.,"Sitcom. Granville is forced into taking extra security precautions for the shop's takings, which cause him no end of discomfort.","David Jason returns as Granville, who has inherited the famous corner shop from his beloved but miserly uncle Arkwright. Now running the business with his cheerful and good-looking son Leroy, Granville continues to serve the local community with a keen eye on a profit from some familiar and new faces. In this opening episode Granville is forced into taking extra security precautions for the shop's takings, which cause him no end of discomfort. Eric suffers a curious injury. Love is in the air for some as Mavis receives a special delivery and Granville begins to play matchmaker.",https://ichef.bbci.co.uk/images/ic/1200x675/p07k0d72.jpg
172,Comedy,The Fresh Prince of Bel-Air - Series 1: 25. Working It Out,"BBC, iPlayer, TV, The Fresh Prince of Bel-Air, Series 1: 25. Working It Out",12,contains mild sex references,"Hilary has to go on a date with Wills best friend, Jazz.",2.0,22 mins,1342,1 Jan 2021,"Hilary has to go on a date with Will's best friend, Jazz.","To keep her new job as personal assistant to movie star Marissa Redman, Hilary has to accept a date with Will's best friend Jazz.","To keep her new job as personal assistant to a movie star, Hilary has to accept a date with Will's best friend, Jazz. Guest starring Queen Latifah.",https://ichef.bbci.co.uk/images/ic/1200x675/p08z9zfn.jpg
175,Comedy,Little Britain - Series 1: Episode 6,"BBC, iPlayer, TV, Little Britain, Series 1: Episode 6",12,contains mild sex references and bad language,"There is good news for Dennis, and Marjorie Dawes bumps into Paul while out shopping.",1.0,28 mins,1674,21 Oct 2003,"There is good news for Dennis, and Marjorie Dawes bumps into Paul while out shopping.","Matt Lucas and David Walliams take a comic look at life in Britain. There is good news for Dennis, and Marjorie Dawes bumps into Paul while out shopping.",No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p01g4xlc.jpg
177,Comedy,Not Going Out - Series 1: 2. Death,"BBC, iPlayer, TV, Not Going Out, Series 1: 2. Death",15,"moderate bad language, moderate innuendo","Tims grandmother dies, bringing him and Kate closer together, much to Lees concern.",1.0,29 mins,1719,9:30pm 13 Oct 2006,"Tim's grandmother dies, bringing him and Kate closer together, much to Lee's concern.","Sitcom. Tim's grandmother dies, bringing him and Kate closer together. Lee is encouraged to share his thoughts with a therapist, who is not impressed.","Sitcom. Tim's grandmother dies, bringing him and Kate closer together, much to Lee's concern. He's encouraged to share his thoughts with a therapist, who is not impressed with Lee's inability to have a proper conversation. To add to this there is inappropriate behaviour at the funeral, a furious elderly relative and Tim's new tipple of choice is becoming addictive.",https://ichef.bbci.co.uk/images/ic/1200x675/p0909kjq.jpg
179,Comedy,2 Point 4 Children - Two Years Before the Mast,"BBC, iPlayer, TV, 2 Point 4 Children, Two Years Before the Mast",PG,contains mild sex references and threat,"Bill, Ben, Rona and David end up as stowaways on a cruise ship.",1.0,39 mins,2365,8:20pm 26 Dec 1996,"Bill, Ben, Rona and David end up as stowaways on a cruise ship.","Bill, Ben, Rona and David end up as stowaways on a cruise ship. Jenny is stuck at home with Bette and Aunt Pearl, who set about making Christmas dinner.",No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p0bnfkxz.jpg
180,Comedy,Fleabag - Series 1: Episode 1,"BBC, iPlayer, TV, Fleabag, Series 1: Episode 1",15,"very strong language, strong sex, sex references","Angry, pervy, outrageous and hilarious, Fleabag arrives with a bang.",3.0,26 mins,1562,21 Jul 2016,"Angry, pervy, outrageous and hilarious, Fleabag arrives with a bang.","Comedy. Angry, pervy, outrageous and hilarious, Fleabag arrives with a bang, as she spins through the city grasping at anyone and anything that might keep her head above water.","Angry, pervy, outrageous and hilarious, Fleabag arrives with a bang, as she spins through the city grasping at anyone and anything that might keep her head above water.",https://ichef.bbci.co.uk/images/ic/1200x675/p07l28yc.jpg
182,Comedy,Mock the Week - Series 20: Episode 7,"BBC, iPlayer, TV, Mock the Week, Series 20: Episode 7",18,strong language,Dara O Briain and the team return for more of the topical comedy show.,3.0,31 mins,1860,10pm 4 Nov 2021,Dara O Briain and the team return for more of the topical comedy show.,"Dara O Briain and Hugh Dennis return for a run of more hilarious episodes with guests Maisie Adam, Alasdair Beckett-King, Ivo Graham, Rhys James and Ria Lina.","Dara O Briain and Hugh Dennis are back for a run of more hilarious episodes as they jab their syringe of satire into the arm of the week’s news, all with the support of guests Maisie Adam, Alasdair Beckett-King, Ivo Graham, Rhys James and Ria Lina.",https://ichef.bbci.co.uk/images/ic/1200x675/p0b28nch.jpg
185,Comedy,Bad Education - Series 3: 3. Sports Day,"BBC, iPlayer, TV, Bad Education, Series 3: 3. Sports Day",15,contains strong sex references,Its sports day and Fraser has hired the most inappropriate new teacher to oversee events.,3.0,29 mins,1713,10pm 30 Sep 2014,It's sports day and Fraser has hired the most inappropriate new teacher to oversee events.,School-based sitcom. It is Abbey Grove's sports day and Fraser has hired the most inappropriate new sports teacher to oversee events - Preet.,"It's Abbey Grove's sports day and Fraser has hired the most inappropriate new sports teacher to oversee events - Preet. Alfie sees this as the perfect opportunity to challenge Miss Gulliver's ex-boyfriend to an endurance event, which Preet offers to design. But with a steroid scandal rocking the school and Alfie desperate to win by any means possible, will he make it over the finish line with his dignity intact?",https://ichef.bbci.co.uk/images/ic/1200x675/p0276mnm.jpg
186,Comedy,Still Game - Series 7: 4. Small Change,"BBC, iPlayer, TV, Still Game, Series 7: 4. Small Change",12,"moderate bad language, sex references",Navid and Boabby settle a dispute over whose job is the cushiest.,3.0,29 mins,1749,28 Oct 2016,Navid and Boabby settle a dispute over whose job is the cushiest.,"Sitcom. After a year of marriage, Fergie gets relationship advice from Jack and Victor. Navid and Boabby settle a dispute over whose job is the cushiest.","Comedy in which lifelong friends cope with everything modern life has to throw at them. There are changes afoot in Craiglang. After one year of marriage, Fergie gets relationship advice from Jack and Victor, while Navid and Boabby settle a dispute over whose job is the cushiest.",https://ichef.bbci.co.uk/images/ic/1200x675/p04clh1f.jpg
188,Comedy,Keeping Up Appearances - Series 5: Episode 9,"BBC, iPlayer, TV, Keeping Up Appearances, Series 5: Episode 9",PG,contains very mild innuendo,"When Hyacinth decides that a new car is in order, she aims higher than most people.",1.0,30 mins,1800,8:30pm 29 Oct 1995,"When Hyacinth decides that a new car is in order, she aims higher than most people.","Sitcom. When Hyacinth decides that a new car is in order, she aims rather higher than most people - much to Richard's horror.",No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p0b2b85p.jpg
190,Comedy,The Catherine Tate Show - Series 1: Episode 3,"BBC, iPlayer, TV, The Catherine Tate Show, Series 1: Episode 3",15,strong language,"Meet the Doncaster Spinners ageing majorette, the manipulative nan and an enigmatic cop.",3.0,29 mins,1735,10pm 1 Mar 2004,"Meet the Doncaster Spinners' ageing majorette, the manipulative nan and an enigmatic cop.","Meet the Doncaster Spinners' ageing majorette, the manipulative nan and the enigmatic cop.",No data found,https://ichef.bbci.co.uk/images/ic/1200x675/p02jppv1.jpg
192,Signed,MasterChef: The Professionals - Series 14: Episode 13 - Signed,"BBC, iPlayer, TV, MasterChef: The Professionals, Series 14: Episode 13",PG,language,Heat sevens Skills Test involves a prawn omelette and chicken kofte with cucumber salad.,3.0,29 mins,1725,7:30pm 29 Nov 2021,Heat seven's Skills Test involves a prawn omelette and chicken kofte with cucumber salad.,"Heat seven's Skills Test sees the four contenders preparing a prawn, avocado and pepper omelette and chicken kofte with flatbread and cucumber salad.","Four professional chefs arrive for heat seven, aiming to make their mark in the MasterChef kitchen and to stake their claim to the coveted title. First, they face the infamous Skills Test. Two of the four face Marcus Wareing's test: they have 20 minutes to prepare a prawn, avocado and pepper omelette served with prawn oil. The other two are challenged by Monica Galetti to make chicken kofte served with flatbread and cucumber salad.",https://ichef.bbci.co.uk/images/ic/1200x675/p0b6jm7d.jpg
193,Signed,Strictly Come Dancing - Series 19: Week 3 Results - Signed,"BBC, iPlayer, TV, Strictly Come Dancing, Series 19: Week 3 Results",U,infrequent mild bad language,Two couples face each other in the Movie Week dance-off. ,3.0,50 mins,3000,7:10pm 10 Oct 2021,Two couples face each other in the Movie Week dance-off.,"Two couples face each other in the Movie Week dance-off, and there's a special performance by star of stage and screen Ben Platt.","Movie Week continues with a routine by the Strictly professionals inspired by 2021 film In the Heights. There is also a very special music performance from star of stage and screen Ben Platt, singing You Will Be Found from the movie Dear Evan Hansen. Two couples face each other in our Movie Week dance-off. Who will the judges save, and who will leave the competition this weekend?",https://ichef.bbci.co.uk/images/ic/1200x675/p09y97c1.jpg
195,Signed,Waffle the Wonder Dog - Series 2: 1. Waffle's Ball Pit Pond - Signed,"BBC, iPlayer, TV, Waffle the Wonder Dog, Series 2: 1. Waffles Ball Pit Pond",U,no material likely to offen,Ali and Anaya come for a playdate and Mrs Hobbs tries to teach Waffle good behaviour.,3.0,11 mins,660,5:20pm 2 Jul 2018,Ali and Anaya come for a playdate and Mrs Hobbs tries to teach Waffle good behaviour.,"Preschool comedy drama series. Ali and Anaya come to play, but Waffle isn't joining in. He's next door with Mrs Hobbs, who is teaching him to be a good dog.","It's the hottest day of the year and Waffle is eating ice cream to cool down. Outside in the sweltering heat, Simon turns on the sprinkler to help everyone cool down, but poor Waffle doesn't like the sprinkler and darts through the hole in the fence to Mrs Hobbs's garden, looking for shade. The Brooklyn-Bells try to coax him back, but he refuses to return. Doug decides to make a mini swimming pool by filling the ball pit with cool water. Waffle loves swimming pools. Maybe that will encourage him back?",https://ichef.bbci.co.uk/images/ic/1200x675/p06cdj94.jpg
198,Signed,Louis Theroux - Behind Bars,"BBC, iPlayer, TV, Louis Theroux, Behind Bars",15,"strong language, discriminatory",Louis travels to California to spend two weeks in the notorious San Quentin State Prison.,1.0,59 mins,3540,9:10pm 13 Jan 2008,Louis travels to California to spend two weeks in the notorious San Quentin State Prison.,"Louis travels to California to spend two weeks in the notorious San Quentin State Prison. Built in 1852, San Quentin is dangerously overcrowded.","Another chance to see the BAFTA award winning presenter travelling to northern California to visit America's notorious San Quentin State Prison.Built in 1852, San Quentin is one of America's oldest prisons and suffers from chronic overcrowding. Although famous for its death row the prison's main task is to house a transient population of 3,000 murderers, sexual predators and small-time criminals.Louis spends two weeks with these inmates and quickly discovers that they inhabit a strange world within a world with its own rules and its own brutal code of conduct. He meets amongst others David Silva who is serving 521 years and 11 life sentences and is locked down for 23 hours a day. Silva's crimes as he describes them 'would never be forgotten' and he talks of how he faces up to the prospect of never leaving prison. Louis meets Deborah and Rob a transgender couple who live like husband and wife and how Deborah feels that after 20 years of continual offending, San Quentin now feels like home.",https://ichef.bbci.co.uk/images/ic/1200x675/p06k8t74.jpg
200,Signed,"Go Jetters - Series 3: 8. Middle of the World City, Ecuador","BBC, iPlayer, TV, Go Jetters, Series 3: 8. Middle of the World City, Ecuador",U,clean,Someone pretends to be the Go Jetters and glitches a monument in Ecuador. Who could it be?,3.0,11 mins,660,2 Sep 2019,Someone pretends to be the Go Jetters and glitches a monument in Ecuador. Who could it be?,Glitch is out to prove he’s just as good as the Go Jetters when he heads to Ecuador and moves the Monument to the Equator.,"After hearing about how the Monument to the Equator in Ciudad Mitad del Mundo is in the wrong location, Glitch and his Glitchbots pretend to be the Go Jetters and move the monument onto the equator. But when things start to go wrong, Glitch must learn that some glitches are fine the way they are.",https://ichef.bbci.co.uk/images/ic/1200x675/p07pvwc6.jpg
201,Signed,The Mating Game - Series 1: 4. Freshwater: Timing Is Everything - Signed,"BBC, iPlayer, TV, The Mating Game, Series 1: 4. Freshwater: Timing Is Everything",PG,"animal fighting, very mild threat, animal mating",The cycle of freshwater triggers spectacular mating rituals and fierce competition.,,58 mins,3476,8pm 24 Oct 2021,The cycle of freshwater triggers spectacular mating rituals and fierce competition.,"Freshwater is often the stage on which millions of animals gather to find a mate, and the cycle of freshwater is the trigger for spectacular mating rituals and fierce competition.","Freshwater covers only a tiny fraction of the earth’s surface, but it is a vital meeting place for many animals - the stage on which millions gather to find a mate. Yet with so little of it available, and often only briefly, the challenge for most individuals is how to overcome intense competition when your rivals are just as dependent on the precious freshwater for their success. Whether it is from melting ice, torrential rain or shrinking wetlands, the cycle of freshwater is the trigger for spectacular mating rituals and fierce combat.The start of the rains in South Africa triggers a violent battle between male giant African bullfrogs. Rare hooded grebes in Patagonia perform one of nature’s more comical dances to seduce their partner, and a male cichlid fish builds a home for his harem from old snail shells, but a sneaky dwarf has the last laugh there.The mating season for animals that live in freshwater is often determined by when is best for their new offspring - even if that moment is far from ideal for the parents. In the wetlands of Zambia, female lechwe antelope search for the strongest males while contending with drought, and in the Pantanal of Brazil at the end of the dry season, caimans congregate in huge numbers around the last remaining water to perform their spectacular displays.For all those dependent on the cycle of freshwater to breed, timing is everything.",https://ichef.bbci.co.uk/images/ic/1200x675/p09z41sr.jpg
