userId,showId,rating,date_watched
documentary_enthusiast_80,217,4,2023-03-22 17:55:10.378058
documentary_enthusiast_80,97,1,2023-06-26 17:55:10.378100
documentary_enthusiast_80,236,4,2024-01-02 17:55:10.378200
documentary_enthusiast_80,233,5,2023-12-08 17:55:10.378241
documentary_enthusiast_80,86,1,2023-10-04 17:55:10.378281
documentary_enthusiast_80,152,4,2023-04-03 17:55:10.378351
documentary_enthusiast_81,165,5,2024-01-11 17:55:10.378937
documentary_enthusiast_81,225,3,2023-10-11 17:55:10.378989
documentary_enthusiast_81,103,5,2024-01-15 17:55:10.379096
documentary_enthusiast_81,218,2,2023-05-30 17:55:10.379138
documentary_enthusiast_81,108,1,2023-12-02 17:55:10.379181
documentary_enthusiast_81,78,5,2024-03-13 17:55:10.379222
documentary_enthusiast_81,93,1,2023-07-16 17:55:10.379291
documentary_enthusiast_81,111,1,2023-05-20 17:55:10.379331
documentary_enthusiast_81,94,2,2023-06-17 17:55:10.379428
documentary_enthusiast_81,66,4,2023-12-28 17:55:10.379469
documentary_enthusiast_82,234,5,2023-03-23 17:55:10.380059
documentary_enthusiast_82,88,5,2024-02-06 17:55:10.380137
documentary_enthusiast_82,192,4,2023-12-13 17:55:10.380180
documentary_enthusiast_82,77,1,2023-10-24 17:55:10.380252
documentary_enthusiast_82,68,3,2023-05-09 17:55:10.380322
documentary_enthusiast_82,93,2,2023-04-25 17:55:10.380363
documentary_enthusiast_82,210,1,2024-01-07 17:55:10.380403
documentary_enthusiast_82,100,3,2023-05-05 17:55:10.380444
documentary_enthusiast_82,191,3,2023-08-05 17:55:10.380484
documentary_enthusiast_82,239,4,2023-12-03 17:55:10.380523
documentary_enthusiast_83,1,2,2024-02-12 17:55:10.381049
documentary_enthusiast_83,144,5,2024-02-20 17:55:10.381102
documentary_enthusiast_83,235,4,2024-01-17 17:55:10.381148
documentary_enthusiast_83,76,2,2023-08-16 17:55:10.381192
documentary_enthusiast_83,21,2,2024-02-18 17:55:10.381234
documentary_enthusiast_83,227,2,2023-09-14 17:55:10.381275
documentary_enthusiast_83,76,3,2023-05-31 17:55:10.381317
documentary_enthusiast_83,13,3,2023-12-07 17:55:10.381387
documentary_enthusiast_83,226,3,2023-12-04 17:55:10.381428
documentary_enthusiast_84,83,4,2023-10-12 17:55:10.381989
documentary_enthusiast_84,109,2,2023-12-15 17:55:10.382069
documentary_enthusiast_84,101,4,2023-06-02 17:55:10.382112
documentary_enthusiast_84,15,4,2023-07-01 17:55:10.382183
documentary_enthusiast_84,112,4,2023-05-08 17:55:10.382223
documentary_enthusiast_84,226,3,2023-06-21 17:55:10.382292
documentary_enthusiast_84,223,4,2024-03-03 17:55:10.382331
documentary_enthusiast_84,72,4,2023-08-29 17:55:10.382400
documentary_enthusiast_84,76,4,2023-04-15 17:55:10.382440
documentary_enthusiast_84,68,5,2024-02-09 17:55:10.382480
documentary_enthusiast_85,97,3,2023-07-17 17:55:10.383008
documentary_enthusiast_85,219,3,2023-11-14 17:55:10.383060
documentary_enthusiast_85,93,1,2023-08-05 17:55:10.383106
documentary_enthusiast_85,113,5,2023-05-12 17:55:10.383150
documentary_enthusiast_85,72,3,2023-10-20 17:55:10.383193
documentary_enthusiast_85,89,3,2023-09-15 17:55:10.383234
documentary_enthusiast_85,51,1,2023-11-24 17:55:10.383274
documentary_enthusiast_85,101,2,2023-07-16 17:55:10.383315
documentary_enthusiast_85,156,2,2023-09-27 17:55:10.383355
documentary_enthusiast_85,234,5,2023-12-11 17:55:10.383395
documentary_enthusiast_85,85,3,2023-09-22 17:55:10.383434
documentary_enthusiast_85,44,4,2023-08-25 17:55:10.383473
documentary_enthusiast_86,136,1,2023-07-07 17:55:10.384035
documentary_enthusiast_86,10,1,2023-12-30 17:55:10.384084
documentary_enthusiast_86,19,3,2024-01-13 17:55:10.384128
documentary_enthusiast_86,88,5,2023-07-11 17:55:10.384200
documentary_enthusiast_86,236,2,2023-09-01 17:55:10.384271
documentary_enthusiast_86,103,4,2023-06-17 17:55:10.384312
documentary_enthusiast_87,94,4,2023-10-19 17:55:10.384934
documentary_enthusiast_87,114,1,2023-05-24 17:55:10.384982
documentary_enthusiast_87,218,1,2024-01-11 17:55:10.385055
documentary_enthusiast_87,106,5,2023-11-20 17:55:10.385097
documentary_enthusiast_87,98,3,2023-09-08 17:55:10.385137
documentary_enthusiast_87,80,5,2023-07-13 17:55:10.385235
documentary_enthusiast_88,66,2,2023-08-20 17:55:10.385794
documentary_enthusiast_88,96,2,2024-03-02 17:55:10.385847
documentary_enthusiast_88,104,1,2023-09-14 17:55:10.385892
documentary_enthusiast_88,94,3,2023-03-28 17:55:10.385935
documentary_enthusiast_88,94,2,2024-02-11 17:55:10.386007
documentary_enthusiast_88,69,1,2023-06-28 17:55:10.386134
documentary_enthusiast_88,125,4,2024-03-17 17:55:10.386175
documentary_enthusiast_88,74,4,2023-05-01 17:55:10.386216
documentary_enthusiast_88,82,1,2023-05-03 17:55:10.386256
documentary_enthusiast_88,7,5,2024-01-22 17:55:10.386325
documentary_enthusiast_89,113,5,2023-08-31 17:55:10.386846
documentary_enthusiast_89,236,1,2023-05-07 17:55:10.386899
documentary_enthusiast_89,169,5,2024-03-15 17:55:10.386945
documentary_enthusiast_89,217,5,2023-12-25 17:55:10.386989
documentary_enthusiast_89,92,3,2023-12-30 17:55:10.387030
documentary_enthusiast_89,239,4,2023-05-13 17:55:10.387072
documentary_enthusiast_90,84,5,2023-10-24 17:55:10.387631
documentary_enthusiast_90,223,2,2023-12-02 17:55:10.387683
documentary_enthusiast_90,56,5,2024-01-06 17:55:10.387729
documentary_enthusiast_90,49,2,2023-06-23 17:55:10.387772
documentary_enthusiast_90,230,1,2024-01-02 17:55:10.387814
documentary_enthusiast_90,36,4,2023-08-12 17:55:10.387856
documentary_enthusiast_90,43,4,2023-06-24 17:55:10.387897
documentary_enthusiast_90,235,4,2023-04-09 17:55:10.387938
documentary_enthusiast_90,71,1,2024-03-01 17:55:10.387978
documentary_enthusiast_90,73,2,2024-03-17 17:55:10.388048
documentary_enthusiast_90,218,4,2023-06-17 17:55:10.388146
documentary_enthusiast_90,84,2,2023-08-18 17:55:10.388186
documentary_enthusiast_91,12,2,2024-02-09 17:55:10.388712
documentary_enthusiast_91,217,1,2023-04-20 17:55:10.388765
documentary_enthusiast_91,4,3,2023-03-25 17:55:10.388811
documentary_enthusiast_91,205,5,2023-12-12 17:55:10.388855
documentary_enthusiast_91,239,2,2023-07-08 17:55:10.388897
documentary_enthusiast_91,13,1,2024-01-02 17:55:10.388941
documentary_enthusiast_91,107,3,2023-03-30 17:55:10.388983
documentary_enthusiast_91,202,4,2023-07-25 17:55:10.389054
documentary_enthusiast_92,71,2,2024-02-13 17:55:10.389642
documentary_enthusiast_92,217,2,2023-10-19 17:55:10.389691
documentary_enthusiast_92,66,2,2023-06-28 17:55:10.389735
documentary_enthusiast_92,71,1,2023-09-21 17:55:10.389807
documentary_enthusiast_92,223,3,2024-02-22 17:55:10.389848
documentary_enthusiast_92,148,4,2023-09-12 17:55:10.389889
documentary_enthusiast_93,239,2,2023-11-21 17:55:10.390413
documentary_enthusiast_93,200,4,2024-02-28 17:55:10.390466
documentary_enthusiast_93,148,3,2023-06-01 17:55:10.390543
documentary_enthusiast_93,158,2,2023-07-04 17:55:10.390586
documentary_enthusiast_93,87,5,2023-07-08 17:55:10.390628
documentary_enthusiast_93,154,1,2023-12-11 17:55:10.390700
documentary_enthusiast_93,89,3,2024-02-23 17:55:10.390740
documentary_enthusiast_93,199,4,2024-03-16 17:55:10.390837
documentary_enthusiast_94,85,5,2023-05-01 17:55:10.391364
documentary_enthusiast_94,7,3,2023-04-30 17:55:10.391418
documentary_enthusiast_94,140,1,2023-12-26 17:55:10.391465
documentary_enthusiast_94,126,4,2023-12-26 17:55:10.391510
documentary_enthusiast_94,85,1,2023-07-01 17:55:10.391553
documentary_enthusiast_94,234,5,2024-01-18 17:55:10.391595
documentary_enthusiast_94,114,5,2023-11-10 17:55:10.391667
documentary_enthusiast_94,7,5,2023-10-04 17:55:10.391770
documentary_enthusiast_95,196,3,2023-12-10 17:55:10.392297
documentary_enthusiast_95,220,2,2023-08-23 17:55:10.392349
documentary_enthusiast_95,112,3,2024-03-19 17:55:10.392395
documentary_enthusiast_95,70,5,2023-06-24 17:55:10.392499
documentary_enthusiast_95,199,2,2024-02-12 17:55:10.392571
documentary_enthusiast_95,230,2,2023-07-11 17:55:10.392613
documentary_enthusiast_95,88,1,2023-09-11 17:55:10.392654
documentary_enthusiast_96,75,2,2024-03-19 17:55:10.393214
documentary_enthusiast_96,238,4,2023-09-13 17:55:10.393263
documentary_enthusiast_96,95,4,2023-09-08 17:55:10.393308
documentary_enthusiast_96,140,3,2023-06-09 17:55:10.393408
documentary_enthusiast_97,148,1,2023-05-11 17:55:10.394062
documentary_enthusiast_97,92,3,2023-12-18 17:55:10.394110
documentary_enthusiast_97,94,2,2024-03-13 17:55:10.394155
documentary_enthusiast_97,221,4,2023-03-24 17:55:10.394197
documentary_enthusiast_97,143,5,2023-07-17 17:55:10.394298
documentary_enthusiast_97,109,3,2023-11-29 17:55:10.394339
documentary_enthusiast_97,103,1,2023-06-27 17:55:10.394398
documentary_enthusiast_97,78,2,2023-12-16 17:55:10.394483
documentary_enthusiast_97,150,2,2023-08-22 17:55:10.394524
documentary_enthusiast_98,227,4,2024-03-07 17:55:10.395111
documentary_enthusiast_98,195,1,2023-12-01 17:55:10.395220
documentary_enthusiast_98,78,1,2023-06-08 17:55:10.395293
documentary_enthusiast_99,67,1,2023-10-22 17:55:10.395854
documentary_enthusiast_99,199,4,2023-07-25 17:55:10.395935
documentary_enthusiast_99,101,5,2023-06-19 17:55:10.395978
documentary_enthusiast_100,234,1,2023-10-11 17:55:10.396505
documentary_enthusiast_100,228,2,2023-07-11 17:55:10.396558
documentary_enthusiast_100,156,2,2023-11-04 17:55:10.396605
documentary_enthusiast_100,165,3,2023-04-07 17:55:10.396649
documentary_enthusiast_100,110,5,2023-08-21 17:55:10.396691
documentary_enthusiast_101,88,4,2023-09-12 17:55:10.397217
documentary_enthusiast_101,19,1,2023-08-18 17:55:10.397289
documentary_enthusiast_101,22,1,2024-02-18 17:55:10.397369
documentary_enthusiast_101,190,3,2023-11-28 17:55:10.397446
documentary_enthusiast_101,108,2,2024-01-08 17:55:10.397489
documentary_enthusiast_101,221,5,2023-09-08 17:55:10.397531
documentary_enthusiast_101,104,5,2024-01-07 17:55:10.397572
documentary_enthusiast_102,222,5,2023-04-20 17:55:10.398175
documentary_enthusiast_102,203,4,2024-02-16 17:55:10.398284
documentary_enthusiast_102,225,4,2023-10-12 17:55:10.398328
documentary_enthusiast_102,100,2,2024-02-23 17:55:10.398370
documentary_enthusiast_102,212,2,2024-03-03 17:55:10.398440
documentary_enthusiast_102,90,2,2024-03-15 17:55:10.398510
documentary_enthusiast_102,72,1,2023-06-19 17:55:10.398581
documentary_enthusiast_102,107,2,2023-06-24 17:55:10.398651
documentary_enthusiast_103,84,3,2023-12-08 17:55:10.399183
documentary_enthusiast_103,5,3,2023-08-09 17:55:10.399236
documentary_enthusiast_103,77,2,2023-11-12 17:55:10.399281
documentary_enthusiast_103,220,1,2024-02-25 17:55:10.399324
documentary_enthusiast_103,6,1,2024-01-23 17:55:10.399366
documentary_enthusiast_103,104,4,2024-01-05 17:55:10.399493
documentary_enthusiast_103,220,4,2023-04-11 17:55:10.399563
documentary_enthusiast_103,231,5,2023-09-16 17:55:10.399603
documentary_enthusiast_103,113,2,2023-05-23 17:55:10.399644
documentary_enthusiast_103,4,3,2024-01-11 17:55:10.399713
documentary_enthusiast_104,89,3,2024-01-06 17:55:10.400237
documentary_enthusiast_104,176,1,2023-08-11 17:55:10.400290
documentary_enthusiast_104,225,1,2024-01-05 17:55:10.400336
documentary_enthusiast_104,222,1,2024-02-09 17:55:10.400379
documentary_enthusiast_104,230,3,2023-12-02 17:55:10.400421
documentary_enthusiast_105,81,3,2023-07-25 17:55:10.401071
documentary_enthusiast_105,239,1,2023-08-25 17:55:10.401176
documentary_enthusiast_105,194,5,2023-05-10 17:55:10.401219
documentary_enthusiast_106,101,2,2023-05-26 17:55:10.401743
documentary_enthusiast_106,80,5,2023-12-13 17:55:10.401832
documentary_enthusiast_106,92,5,2023-07-18 17:55:10.401876
documentary_enthusiast_106,223,5,2023-04-06 17:55:10.401919
documentary_enthusiast_106,83,3,2023-04-16 17:55:10.401991
documentary_enthusiast_106,1,5,2023-12-07 17:55:10.402032
documentary_enthusiast_106,95,1,2023-06-14 17:55:10.402072
documentary_enthusiast_106,109,3,2024-02-01 17:55:10.402112
documentary_enthusiast_106,94,2,2023-10-09 17:55:10.402152
documentary_enthusiast_106,80,5,2023-05-15 17:55:10.402221
documentary_enthusiast_107,9,4,2023-08-03 17:55:10.402787
documentary_enthusiast_107,103,5,2023-07-11 17:55:10.402868
documentary_enthusiast_107,7,4,2023-04-29 17:55:10.402913
documentary_enthusiast_107,18,3,2023-07-04 17:55:10.402987
documentary_enthusiast_107,80,4,2023-09-17 17:55:10.403029
documentary_enthusiast_107,220,2,2024-01-07 17:55:10.403070
documentary_enthusiast_108,237,1,2023-09-20 17:55:10.403593
documentary_enthusiast_108,78,4,2023-08-08 17:55:10.403645
documentary_enthusiast_108,182,1,2023-12-15 17:55:10.403691
documentary_enthusiast_108,188,2,2024-02-27 17:55:10.403735
documentary_enthusiast_108,80,4,2023-03-23 17:55:10.403778
documentary_enthusiast_108,219,3,2023-04-09 17:55:10.403850
documentary_enthusiast_108,87,1,2023-08-22 17:55:10.403920
documentary_enthusiast_108,171,4,2023-11-16 17:55:10.404019
documentary_enthusiast_108,190,1,2024-01-25 17:55:10.404060
documentary_enthusiast_108,169,3,2024-02-27 17:55:10.404100
documentary_enthusiast_108,113,5,2024-01-17 17:55:10.404140
documentary_enthusiast_109,98,3,2023-06-15 17:55:10.404735
documentary_enthusiast_109,24,2,2023-06-10 17:55:10.404821
documentary_enthusiast_109,10,2,2023-12-02 17:55:10.404866
documentary_enthusiast_109,145,2,2023-12-31 17:55:10.404908
documentary_enthusiast_109,86,2,2023-11-10 17:55:10.405008
documentary_enthusiast_109,95,4,2024-02-19 17:55:10.405079
documentary_enthusiast_110,184,2,2023-11-08 17:55:10.405604
documentary_enthusiast_110,87,5,2023-08-21 17:55:10.405657
documentary_enthusiast_110,238,4,2023-11-28 17:55:10.405734
documentary_enthusiast_110,171,4,2023-12-16 17:55:10.405777
documentary_enthusiast_111,103,4,2023-12-15 17:55:10.406332
documentary_enthusiast_111,17,3,2023-12-12 17:55:10.406381
documentary_enthusiast_111,218,3,2023-08-11 17:55:10.406427
documentary_enthusiast_112,52,3,2023-11-02 17:55:10.406980
documentary_enthusiast_112,219,2,2023-10-10 17:55:10.407032
documentary_enthusiast_112,68,4,2023-04-16 17:55:10.407078
documentary_enthusiast_112,64,1,2023-06-06 17:55:10.407152
documentary_enthusiast_112,107,3,2023-06-08 17:55:10.407223
documentary_enthusiast_112,230,2,2023-09-27 17:55:10.407292
documentary_enthusiast_112,216,5,2024-03-04 17:55:10.407333
documentary_enthusiast_113,204,2,2024-02-03 17:55:10.407852
documentary_enthusiast_113,100,5,2024-03-13 17:55:10.407904
documentary_enthusiast_113,229,3,2023-06-10 17:55:10.407950
documentary_enthusiast_113,74,1,2023-07-14 17:55:10.408025
documentary_enthusiast_114,71,2,2023-07-19 17:55:10.408616
documentary_enthusiast_114,148,1,2023-08-02 17:55:10.408664
documentary_enthusiast_115,224,5,2023-07-08 17:55:10.409319
documentary_enthusiast_115,117,1,2023-04-12 17:55:10.409368
documentary_enthusiast_115,83,4,2023-08-21 17:55:10.409443
documentary_enthusiast_115,76,5,2023-12-18 17:55:10.409486
documentary_enthusiast_115,102,5,2024-02-17 17:55:10.409528
documentary_enthusiast_115,110,4,2023-10-17 17:55:10.409569
documentary_enthusiast_115,226,5,2023-12-13 17:55:10.409638
documentary_enthusiast_115,234,4,2023-08-02 17:55:10.409678
documentary_enthusiast_115,157,3,2023-12-03 17:55:10.409718
documentary_enthusiast_115,115,3,2023-10-20 17:55:10.409757
documentary_enthusiast_115,155,5,2023-05-30 17:55:10.409797
documentary_enthusiast_116,72,2,2023-06-25 17:55:10.410437
documentary_enthusiast_116,35,4,2023-04-11 17:55:10.410525
documentary_enthusiast_116,92,2,2023-11-06 17:55:10.410618
documentary_enthusiast_116,46,2,2023-08-04 17:55:10.410660
documentary_enthusiast_116,94,2,2023-12-17 17:55:10.410701
documentary_enthusiast_116,31,1,2023-05-08 17:55:10.410742
documentary_enthusiast_117,225,5,2023-07-03 17:55:10.411267
documentary_enthusiast_117,151,1,2024-01-22 17:55:10.411353
documentary_enthusiast_117,165,3,2023-04-28 17:55:10.411398
documentary_enthusiast_117,231,5,2023-06-15 17:55:10.411442
documentary_enthusiast_117,105,1,2024-02-24 17:55:10.411571
documentary_enthusiast_118,149,1,2024-02-02 17:55:10.412102
documentary_enthusiast_118,152,3,2023-08-17 17:55:10.412155
documentary_enthusiast_118,105,3,2023-08-05 17:55:10.412201
documentary_enthusiast_118,112,2,2024-02-02 17:55:10.412245
documentary_enthusiast_118,145,5,2024-01-19 17:55:10.412287
documentary_enthusiast_118,226,3,2023-09-27 17:55:10.412329
documentary_enthusiast_119,227,2,2023-11-16 17:55:10.412884
documentary_enthusiast_119,69,5,2023-07-15 17:55:10.413000
documentary_enthusiast_119,96,2,2023-08-04 17:55:10.413044
documentary_enthusiast_119,94,5,2024-02-21 17:55:10.413115
documentary_enthusiast_119,222,5,2023-10-03 17:55:10.413157
documentary_enthusiast_119,227,5,2023-10-05 17:55:10.413198
documentary_enthusiast_119,22,3,2024-02-01 17:55:10.413238
documentary_enthusiast_120,172,2,2024-02-22 17:55:10.413867
documentary_enthusiast_120,101,5,2023-05-30 17:55:10.413914
documentary_enthusiast_120,73,1,2023-05-31 17:55:10.413958
documentary_enthusiast_120,115,4,2024-03-10 17:55:10.414000
documentary_enthusiast_120,83,5,2023-07-20 17:55:10.414041
documentary_enthusiast_120,231,3,2023-12-08 17:55:10.414111
documentary_enthusiast_121,90,1,2023-10-02 17:55:10.414637
documentary_enthusiast_121,222,4,2024-01-29 17:55:10.414689
documentary_enthusiast_121,96,5,2023-10-24 17:55:10.414735
documentary_enthusiast_121,171,5,2023-12-27 17:55:10.414781
documentary_enthusiast_121,75,3,2023-10-03 17:55:10.414825
documentary_enthusiast_122,239,1,2023-12-23 17:55:10.415345
documentary_enthusiast_122,70,3,2024-03-03 17:55:10.415517
documentary_enthusiast_123,129,2,2023-06-30 17:55:10.416047
documentary_enthusiast_123,225,5,2023-07-11 17:55:10.416162
documentary_enthusiast_123,130,1,2023-09-28 17:55:10.416237
documentary_enthusiast_123,226,5,2024-01-29 17:55:10.416365
documentary_enthusiast_123,113,3,2023-04-30 17:55:10.416406
documentary_enthusiast_123,130,1,2023-10-22 17:55:10.416448
documentary_enthusiast_124,70,3,2024-03-02 17:55:10.416984
documentary_enthusiast_124,217,4,2024-02-03 17:55:10.417036
documentary_enthusiast_124,110,5,2023-07-11 17:55:10.417102
documentary_enthusiast_124,75,3,2023-08-25 17:55:10.417191
documentary_enthusiast_125,99,4,2024-03-09 17:55:10.417843
documentary_enthusiast_125,72,5,2023-04-12 17:55:10.417892
documentary_enthusiast_125,223,3,2023-08-15 17:55:10.417937
documentary_enthusiast_125,232,2,2024-02-11 17:55:10.417980
documentary_enthusiast_125,229,4,2024-03-16 17:55:10.418081
documentary_enthusiast_125,235,4,2023-12-07 17:55:10.418122
documentary_enthusiast_125,142,2,2023-04-02 17:55:10.418163
documentary_enthusiast_125,143,2,2023-07-07 17:55:10.418203
documentary_enthusiast_125,113,1,2024-03-14 17:55:10.418244
documentary_enthusiast_125,224,3,2023-08-12 17:55:10.418284
documentary_enthusiast_125,113,5,2024-01-15 17:55:10.418325
documentary_enthusiast_126,106,5,2023-08-19 17:55:10.418852
documentary_enthusiast_126,67,5,2024-02-12 17:55:10.418905
documentary_enthusiast_126,118,5,2024-01-19 17:55:10.418950
documentary_enthusiast_126,158,5,2023-05-07 17:55:10.418995
documentary_enthusiast_126,159,2,2023-11-25 17:55:10.419068
documentary_enthusiast_126,148,4,2023-10-25 17:55:10.419109
documentary_enthusiast_126,83,1,2023-07-19 17:55:10.419181
documentary_enthusiast_126,112,2,2023-08-17 17:55:10.419221
documentary_enthusiast_126,239,5,2023-09-17 17:55:10.419261
documentary_enthusiast_126,238,4,2023-07-02 17:55:10.419302
documentary_enthusiast_126,216,3,2024-02-01 17:55:10.419342
documentary_enthusiast_126,108,4,2023-08-06 17:55:10.419401
documentary_enthusiast_127,82,1,2023-07-27 17:55:10.420215
documentary_enthusiast_127,92,1,2023-09-20 17:55:10.420263
documentary_enthusiast_127,86,2,2024-03-16 17:55:10.420394
documentary_enthusiast_128,88,1,2024-02-05 17:55:10.420920
documentary_enthusiast_128,82,2,2023-09-23 17:55:10.421006
documentary_enthusiast_128,76,5,2024-02-02 17:55:10.421051
documentary_enthusiast_128,104,4,2023-04-14 17:55:10.421093
documentary_enthusiast_128,90,3,2023-09-01 17:55:10.421135
documentary_enthusiast_128,4,2,2024-02-12 17:55:10.421176
documentary_enthusiast_128,12,5,2023-09-27 17:55:10.421217
documentary_enthusiast_128,134,1,2023-12-31 17:55:10.421316
documentary_enthusiast_129,237,5,2023-12-26 17:55:10.421881
documentary_enthusiast_129,220,2,2023-09-09 17:55:10.421991
documentary_enthusiast_129,75,1,2023-12-13 17:55:10.422034
documentary_enthusiast_129,108,2,2023-07-19 17:55:10.422106
documentary_enthusiast_129,63,2,2023-04-17 17:55:10.422146
documentary_enthusiast_130,94,5,2023-05-03 17:55:10.422669
documentary_enthusiast_130,164,3,2023-11-22 17:55:10.422721
documentary_enthusiast_130,155,2,2023-06-17 17:55:10.422768
documentary_enthusiast_130,227,2,2023-10-27 17:55:10.422811
documentary_enthusiast_130,69,5,2023-05-20 17:55:10.422852
documentary_enthusiast_130,147,5,2023-11-05 17:55:10.422924
documentary_enthusiast_130,149,3,2023-07-05 17:55:10.422966
documentary_enthusiast_130,141,2,2023-04-16 17:55:10.423007
comedy_lover_1,106,1,2023-11-12 17:55:10.423558
comedy_lover_1,98,2,2023-07-31 17:55:10.423610
comedy_lover_1,16,4,2023-10-09 17:55:10.423655
comedy_lover_1,21,4,2023-07-18 17:55:10.423698
comedy_lover_1,9,3,2023-05-16 17:55:10.423800
comedy_lover_1,178,5,2023-06-01 17:55:10.423841
comedy_lover_2,177,1,2023-05-01 17:55:10.424429
comedy_lover_2,171,2,2023-12-08 17:55:10.424477
comedy_lover_2,184,3,2023-07-17 17:55:10.424521
comedy_lover_2,232,2,2023-03-28 17:55:10.424592
comedy_lover_2,110,3,2023-08-27 17:55:10.424663
comedy_lover_2,236,4,2023-11-04 17:55:10.424733
comedy_lover_2,175,3,2023-11-13 17:55:10.424773
comedy_lover_3,196,4,2023-12-13 17:55:10.425289
comedy_lover_3,201,3,2023-12-12 17:55:10.425375
comedy_lover_3,193,3,2023-11-06 17:55:10.425450
comedy_lover_3,201,3,2024-02-21 17:55:10.425493
comedy_lover_3,177,5,2023-12-23 17:55:10.425534
comedy_lover_4,193,1,2023-10-26 17:55:10.426194
comedy_lover_4,210,5,2024-01-23 17:55:10.426279
comedy_lover_4,186,3,2023-08-29 17:55:10.426324
comedy_lover_4,190,1,2023-07-19 17:55:10.426367
comedy_lover_4,198,5,2023-07-25 17:55:10.426408
comedy_lover_4,209,4,2023-11-02 17:55:10.426480
comedy_lover_5,169,3,2024-03-14 17:55:10.427153
comedy_lover_5,140,4,2024-01-26 17:55:10.427200
comedy_lover_5,188,2,2023-04-01 17:55:10.427273
comedy_lover_5,188,2,2023-12-13 17:55:10.427345
comedy_lover_5,168,5,2023-10-02 17:55:10.427416
comedy_lover_5,126,1,2023-12-18 17:55:10.427457
comedy_lover_5,124,4,2023-04-18 17:55:10.427498
comedy_lover_6,158,3,2023-05-12 17:55:10.428052
comedy_lover_6,105,2,2023-09-04 17:55:10.428136
comedy_lover_6,115,3,2024-01-21 17:55:10.428211
comedy_lover_6,93,2,2023-08-03 17:55:10.428283
comedy_lover_6,147,4,2023-07-23 17:55:10.428353
comedy_lover_7,180,2,2023-04-15 17:55:10.428903
comedy_lover_7,125,1,2023-10-12 17:55:10.428989
comedy_lover_7,198,3,2023-12-21 17:55:10.429033
comedy_lover_7,137,4,2023-10-14 17:55:10.429105
comedy_lover_7,132,1,2023-04-03 17:55:10.429176
comedy_lover_7,196,5,2023-06-16 17:55:10.429217
comedy_lover_7,183,3,2023-11-04 17:55:10.429258
comedy_lover_7,210,3,2024-02-03 17:55:10.429298
comedy_lover_7,133,4,2023-07-11 17:55:10.429338
comedy_lover_7,120,1,2023-07-27 17:55:10.429379
comedy_lover_7,196,3,2023-06-16 17:55:10.429419
comedy_lover_8,14,4,2024-02-02 17:55:10.429935
comedy_lover_8,179,5,2023-12-03 17:55:10.429987
comedy_lover_8,15,4,2023-11-17 17:55:10.430032
comedy_lover_8,179,5,2023-10-01 17:55:10.430135
comedy_lover_8,173,4,2023-04-09 17:55:10.430177
comedy_lover_8,166,5,2024-01-28 17:55:10.430218
comedy_lover_8,24,2,2024-02-24 17:55:10.430259
comedy_lover_9,97,1,2023-07-14 17:55:10.430878
comedy_lover_9,97,5,2023-08-15 17:55:10.430926
comedy_lover_9,161,2,2024-02-08 17:55:10.430970
comedy_lover_9,158,3,2023-12-19 17:55:10.431012
comedy_lover_9,181,2,2023-12-11 17:55:10.431053
comedy_lover_9,167,1,2023-10-11 17:55:10.431123
comedy_lover_9,190,1,2023-04-22 17:55:10.431164
comedy_lover_9,106,1,2023-07-24 17:55:10.431204
comedy_lover_9,190,3,2023-04-15 17:55:10.431244
comedy_lover_9,98,2,2023-04-25 17:55:10.431284
comedy_lover_10,220,2,2024-01-13 17:55:10.431801
comedy_lover_10,181,3,2023-09-28 17:55:10.431853
comedy_lover_10,187,4,2023-10-13 17:55:10.431929
comedy_lover_10,167,5,2023-06-12 17:55:10.431971
comedy_lover_10,183,2,2024-03-13 17:55:10.432013
comedy_lover_11,169,2,2023-09-30 17:55:10.432558
comedy_lover_11,76,1,2023-06-02 17:55:10.432606
comedy_lover_11,182,2,2023-05-10 17:55:10.432650
comedy_lover_11,187,4,2023-06-19 17:55:10.432693
comedy_lover_11,170,3,2023-10-21 17:55:10.432734
comedy_lover_12,227,5,2023-11-14 17:55:10.433255
comedy_lover_12,216,3,2023-04-11 17:55:10.433308
comedy_lover_12,224,4,2023-05-31 17:55:10.433353
comedy_lover_12,62,3,2024-01-20 17:55:10.433428
comedy_lover_12,233,5,2024-01-26 17:55:10.433470
comedy_lover_12,50,3,2023-03-23 17:55:10.433511
comedy_lover_12,59,3,2023-08-09 17:55:10.433552
comedy_lover_13,19,4,2023-05-07 17:55:10.434102
comedy_lover_13,165,4,2023-07-25 17:55:10.434152
comedy_lover_13,150,1,2024-02-01 17:55:10.434196
comedy_lover_13,7,2,2024-01-24 17:55:10.434270
comedy_lover_14,69,5,2023-05-12 17:55:10.434785
comedy_lover_14,66,4,2023-05-26 17:55:10.434871
comedy_lover_14,90,1,2023-12-15 17:55:10.434916
comedy_lover_14,173,1,2023-11-03 17:55:10.435017
comedy_lover_14,178,3,2023-04-14 17:55:10.435059
comedy_lover_14,89,4,2023-08-02 17:55:10.435129
comedy_lover_15,201,4,2023-05-12 17:55:10.435748
comedy_lover_15,211,3,2023-12-13 17:55:10.435795
comedy_lover_15,184,4,2023-12-15 17:55:10.435869
comedy_lover_15,207,4,2023-12-01 17:55:10.435912
comedy_lover_15,209,2,2023-11-12 17:55:10.435954
comedy_lover_15,202,3,2023-09-21 17:55:10.435995
